lat,long,subbasin
45.9442,-83.813,18
45.9444,-83.8001,18
45.9534,-83.8004,18
45.9624,-83.8007,18
45.9627,-83.7877,18
45.9536,-83.7874,18
45.9446,-83.7871,18
45.9448,-83.7741,18
45.9358,-83.7738,18
45.936,-83.7608,18
45.9451,-83.7611,18
45.9541,-83.7614,18
45.9543,-83.7485,18
45.9545,-83.7355,18
45.9455,-83.7352,18
45.9365,-83.7348,18
45.9367,-83.7219,18
45.9369,-83.7089,18
45.9371,-83.6959,18
45.9373,-83.6829,18
45.9376,-83.6699,18
45.9378,-83.657,18
45.9468,-83.6573,18
45.947,-83.6443,18
45.9472,-83.6313,18
45.9474,-83.6183,18
45.9564,-83.6186,18
45.9567,-83.6056,18
45.9476,-83.6053,18
45.9386,-83.6051,18
45.9384,-83.618,18
45.9294,-83.6177,18
45.9296,-83.6048,18
45.9386,-83.6051,18
45.9388,-83.5921,18
45.9298,-83.5918,18
45.9208,-83.5915,18
45.921,-83.5785,18
45.9212,-83.5655,18
45.9214,-83.5526,18
45.9216,-83.5396,18
45.9125,-83.5393,18
45.9127,-83.5263,18
45.9218,-83.5266,18
45.922,-83.5136,18
45.9222,-83.5007,18
45.9131,-83.5004,18
45.9133,-83.4874,18
45.9043,-83.4871,18
45.9045,-83.4742,18
45.8955,-83.4739,18
45.8864,-83.4736,18
45.8866,-83.4606,18
45.8868,-83.4477,18
45.8958,-83.4479,18
45.896,-83.435,18
45.887,-83.4347,18
45.8872,-83.4217,18
45.8782,-83.4215,18
45.8783,-83.4085,18
45.8693,-83.4083,18
45.8695,-83.3953,18
45.8697,-83.3823,18
45.8607,-83.3821,18
45.8608,-83.3691,18
45.861,-83.3561,18
45.852,-83.3559,18
45.8522,-83.3429,18
45.8523,-83.33,18
45.8614,-83.3302,18
45.8615,-83.3173,18
45.8617,-83.3043,18
45.8707,-83.3045,18
45.8709,-83.2916,18
45.8711,-83.2786,18
45.8801,-83.2789,18
45.8891,-83.2791,18
45.8982,-83.2793,18
45.8983,-83.2664,18
45.8985,-83.2534,18
45.8987,-83.2404,18
45.8988,-83.2275,18
45.899,-83.2145,18
45.89,-83.2143,18
45.8809,-83.214,18
45.8811,-83.2011,18
45.8721,-83.2008,18
45.8722,-83.1879,18
45.8724,-83.1749,18
45.8725,-83.1619,18
45.8635,-83.1617,18
45.8637,-83.1487,18
45.8638,-83.1358,18
45.864,-83.1228,18
45.8641,-83.1099,18
45.8731,-83.1101,18
45.8733,-83.0971,18
45.8734,-83.0841,18
45.8644,-83.0839,18
45.8646,-83.071,18
45.8555,-83.0708,18
45.8557,-83.0578,18
45.8467,-83.0576,18
45.8468,-83.0446,18
45.8378,-83.0444,18
45.8379,-83.0315,18
45.8469,-83.0317,18
45.8471,-83.0187,18
45.8472,-83.0058,18
45.8382,-83.0056,18
45.8383,-82.9926,18
45.8293,-82.9924,18
45.8294,-82.9794,18
45.8204,-82.9793,18
45.8205,-82.9663,18
45.8296,-82.9665,18
45.8297,-82.9535,18
45.8298,-82.9406,18
45.8389,-82.9408,18
45.839,-82.9278,18
45.83,-82.9276,18
45.8209,-82.9274,18
45.8208,-82.9404,18
45.8118,-82.9402,18
45.8119,-82.9273,18
45.8209,-82.9274,18
45.8211,-82.9145,18
45.8212,-82.9015,18
45.8122,-82.9014,18
45.8031,-82.9012,18
45.8033,-82.8882,18
45.8034,-82.8753,18
45.8035,-82.8623,18
45.7945,-82.8621,18
45.7946,-82.8492,18
45.7947,-82.8363,18
45.8037,-82.8364,18
45.8039,-82.8235,18
45.8129,-82.8236,18
45.813,-82.8107,18
45.804,-82.8105,18
45.8041,-82.7976,18
45.7951,-82.7974,18
45.7952,-82.7845,18
45.7953,-82.7715,18
45.7954,-82.7586,18
45.7864,-82.7584,18
45.7865,-82.7455,18
45.7775,-82.7453,18
45.7776,-82.7324,18
45.7866,-82.7325,18
45.7867,-82.7196,18
45.7957,-82.7197,18
45.7958,-82.7068,18
45.7868,-82.7066,18
45.7778,-82.7065,18
45.7779,-82.6935,18
45.778,-82.6806,18
45.787,-82.6807,18
45.7871,-82.6678,18
45.7872,-82.6548,18
45.7782,-82.6547,18
45.7783,-82.6418,18
45.7692,-82.6416,18
45.7693,-82.6287,18
45.7603,-82.6285,18
45.7604,-82.6156,18
45.7605,-82.6027,18
45.7606,-82.5897,18
45.7607,-82.5768,18
45.7516,-82.5766,18
45.7517,-82.5637,18
45.7518,-82.5508,18
45.7609,-82.5509,18
45.7609,-82.538,18
45.7519,-82.5378,18
45.752,-82.5249,18
45.7521,-82.512,18
45.7522,-82.499,18
45.7431,-82.4989,18
45.7432,-82.486,18
45.7342,-82.4859,18
45.7252,-82.4857,18
45.7252,-82.4728,18
45.7253,-82.4599,18
45.7163,-82.4598,18
45.7072,-82.4597,18
45.7073,-82.4467,18
45.6983,-82.4466,18
45.6984,-82.4337,18
45.6984,-82.4208,18
45.6985,-82.4078,18
45.6986,-82.3949,18
45.7076,-82.395,18
45.7077,-82.3821,18
45.6986,-82.382,18
45.6987,-82.3691,18
45.6988,-82.3561,18
45.6988,-82.3432,18
45.6989,-82.3303,18
45.6899,-82.3302,18
45.6899,-82.3173,18
45.69,-82.3044,18
45.681,-82.3043,18
45.681,-82.2914,18
45.672,-82.2913,18
45.6721,-82.2783,18
45.663,-82.2783,18
45.6631,-82.2654,18
45.6721,-82.2654,18
45.6722,-82.2525,18
45.6631,-82.2524,18
45.6541,-82.2524,18
45.6542,-82.2394,18
45.6451,-82.2394,18
45.6452,-82.2265,18
45.6452,-82.2135,18
45.6453,-82.2006,18
45.6362,-82.2006,18
45.6363,-82.1877,18
45.6273,-82.1876,18
45.6273,-82.1747,18
45.6183,-82.1746,18
45.6183,-82.1617,18
45.6184,-82.1488,18
45.6093,-82.1487,18
45.6094,-82.1358,18
45.6094,-82.1229,18
45.6004,-82.1229,18
45.6004,-82.11,18
45.6005,-82.0971,18
45.6005,-82.0842,18
45.6005,-82.0713,18
45.5915,-82.0712,18
45.5915,-82.0841,18
45.5914,-82.097,18
45.5824,-82.097,18
45.5824,-82.0841,18
45.5825,-82.0712,18
45.5825,-82.0583,18
45.5735,-82.0582,18
45.5644,-82.0582,18
45.5645,-82.0453,18
45.5645,-82.0324,18
45.5645,-82.0195,18
45.5645,-82.0066,18
45.5646,-81.9937,18
45.5646,-81.9808,18
45.5556,-81.9808,18
45.5556,-81.9679,18
45.5556,-81.955,18
45.5466,-81.955,18
45.5466,-81.9421,18
45.5466,-81.9292,18
45.5556,-81.9292,18
45.5647,-81.9292,18
45.5647,-81.9163,18
45.5647,-81.9034,18
45.5557,-81.9034,18
45.5466,-81.9034,18
45.5467,-81.8905,18
45.5376,-81.8905,18
45.5376,-81.8776,18
45.5376,-81.8647,18
45.5286,-81.8647,18
45.5286,-81.8518,18
45.5286,-81.8389,18
45.5286,-81.826,18
45.5286,-81.8132,18
45.5286,-81.8003,18
45.5286,-81.7874,18
45.5196,-81.7874,18
45.5196,-81.7745,18
45.5106,-81.7745,18
45.5106,-81.7874,18
45.5106,-81.8003,18
45.5016,-81.8003,18
45.4925,-81.8003,18
45.4835,-81.8003,18
45.4835,-81.8131,18
45.4745,-81.8131,18
45.4745,-81.8003,18
45.4654,-81.8003,18
45.4564,-81.8002,18
45.4564,-81.7874,18
45.4474,-81.7874,18
45.4474,-81.7745,18
45.4384,-81.7745,18
45.4384,-81.7616,18
45.4293,-81.7617,18
45.4293,-81.7488,18
45.4203,-81.7488,18
45.4203,-81.7359,18
45.4113,-81.7359,18
45.4022,-81.7359,18
45.3932,-81.736,18
45.3842,-81.736,18
45.3751,-81.736,18
45.3661,-81.736,18
45.3571,-81.736,18
45.3481,-81.736,18
45.339,-81.736,18
45.33,-81.736,18
45.321,-81.736,18
45.3119,-81.736,18
45.3029,-81.736,18
45.2939,-81.7361,18
45.2849,-81.7361,18
45.2758,-81.7361,18
45.2668,-81.7361,18
45.2578,-81.7361,18
45.2578,-81.7233,18
45.2487,-81.7233,18
45.2487,-81.7104,18
45.2397,-81.7105,18
45.2397,-81.6976,18
45.2307,-81.6977,18
45.2216,-81.6977,18
45.2216,-81.6848,18
45.2126,-81.6849,18
45.2126,-81.672,18
45.2036,-81.6721,18
45.2035,-81.6593,18
45.2035,-81.6464,18
45.2035,-81.6336,18
45.1945,-81.6337,18
45.1945,-81.6208,18
45.1944,-81.608,18
45.1944,-81.5952,18
45.1944,-81.5824,18
45.1944,-81.5696,18
45.2034,-81.5696,18
45.2034,-81.5567,18
45.1944,-81.5568,18
45.1853,-81.5568,18
45.1763,-81.5569,18
45.1763,-81.5697,18
45.1673,-81.5697,18
45.1583,-81.5697,18
45.1582,-81.5569,18
45.1582,-81.5441,18
45.1492,-81.5442,18
45.1402,-81.5442,18
45.1311,-81.5442,18
45.1311,-81.5314,18
45.1311,-81.5186,18
45.122,-81.5187,18
45.122,-81.5059,18
45.113,-81.5059,18
45.1129,-81.4931,18
45.1039,-81.4932,18
45.0949,-81.4932,18
45.0859,-81.4933,18
45.0858,-81.4805,18
45.0768,-81.4806,18
45.0768,-81.4678,18
45.0677,-81.4678,18
45.0587,-81.4679,18
45.0587,-81.4551,18
45.0586,-81.4423,18
45.0496,-81.4424,18
45.0406,-81.4424,18
45.0405,-81.4296,18
45.0315,-81.4297,18
45.0225,-81.4298,18
45.0135,-81.4298,18
45.0134,-81.417,18
45.0044,-81.4171,18
44.9954,-81.4172,18
44.9953,-81.4044,18
44.9863,-81.4044,18
44.9773,-81.4045,18
44.9772,-81.3917,18
44.9862,-81.3917,18
44.9953,-81.3916,18
45.0043,-81.3916,18
45.0043,-81.3788,18
44.9952,-81.3789,18
44.9862,-81.3789,18
44.9862,-81.3662,18
44.9952,-81.3661,18
45.0042,-81.366,18
45.0042,-81.3533,18
44.9951,-81.3533,18
44.9951,-81.3406,18
44.9861,-81.3406,18
44.977,-81.3407,18
44.968,-81.3408,18
44.9679,-81.328,18
44.9589,-81.3281,18
44.959,-81.3408,18
44.9499,-81.3409,18
44.9409,-81.341,18
44.9319,-81.3411,18
44.9229,-81.3411,18
44.9138,-81.3412,18
44.9138,-81.3284,18
44.9048,-81.3285,18
44.8957,-81.3286,18
44.8867,-81.3287,18
44.8866,-81.3159,18
44.8776,-81.316,18
44.8686,-81.3161,18
44.8685,-81.3033,18
44.8776,-81.3033,18
44.8775,-81.2905,18
44.8685,-81.2906,18
44.8595,-81.3034,18
44.8776,-81.3033,18
44.8775,-81.2905,18
44.8685,-81.2906,18
44.8685,-81.3033,18
44.8595,-81.3034,18
44.8505,-81.3035,18
44.8504,-81.2907,18
44.8414,-81.2908,18
44.8324,-81.2909,18
44.8323,-81.2782,18
44.8323,-81.2654,18
44.8232,-81.2655,18
44.8142,-81.2656,18
44.8141,-81.2529,18
44.8051,-81.253,18
44.8052,-81.2657,18
44.7961,-81.2658,18
44.7871,-81.2659,18
44.7871,-81.2531,18
44.778,-81.2532,18
44.769,-81.2533,18
44.76,-81.2534,18
44.7509,-81.2535,18
44.7419,-81.2535,18
44.7329,-81.2536,18
44.7239,-81.2537,18
44.7148,-81.2538,18
44.7058,-81.2539,18
44.7059,-81.2666,18
44.6968,-81.2667,18
44.6878,-81.2668,18
44.6788,-81.2668,18
44.6697,-81.2669,18
44.6697,-81.2542,18
44.6607,-81.2543,18
44.6606,-81.2416,18
44.6516,-81.2417,18
44.6425,-81.2418,18
44.6335,-81.2419,18
44.6245,-81.242,18
44.6155,-81.242,18
44.6155,-81.2547,18
44.6065,-81.2548,18
44.5975,-81.2549,18
44.5975,-81.2676,18
44.5885,-81.2676,18
44.5795,-81.2677,18
44.5795,-81.2804,18
44.5705,-81.2805,18
44.5615,-81.2806,18
44.5615,-81.2932,18
44.5525,-81.2933,18
44.5526,-81.306,18
44.5435,-81.3061,18
44.5436,-81.3187,18
44.5345,-81.3188,18
44.5255,-81.3189,18
44.5255,-81.3062,18
44.5254,-81.2935,18
44.5254,-81.2809,18
44.5163,-81.281,18
44.5163,-81.2683,18
44.5162,-81.2556,18
44.5072,-81.2557,18
44.5071,-81.2431,18
44.4981,-81.2431,18
44.4891,-81.2432,18
44.48,-81.2433,18
44.471,-81.2434,18
44.462,-81.2435,18
44.453,-81.2436,18
44.4529,-81.2309,18
44.4528,-81.2183,18
44.4619,-81.2182,18
44.4618,-81.2055,18
44.4617,-81.1929,18
44.4617,-81.1802,18
44.4526,-81.1803,18
44.4436,-81.1804,18
44.4346,-81.1805,18
44.4347,-81.1932,18
44.4256,-81.1932,18
44.4257,-81.2059,18
44.4167,-81.206,18
44.4167,-81.2186,18
44.4077,-81.2187,18
44.3987,-81.2188,18
44.3986,-81.2062,18
44.3896,-81.2063,18
44.3895,-81.1936,18
44.3894,-81.181,18
44.3894,-81.1684,18
44.3893,-81.1557,18
44.3803,-81.1558,18
44.3802,-81.1432,18
44.3801,-81.1306,18
44.3711,-81.1307,18
44.371,-81.118,18
44.371,-81.1054,18
44.3619,-81.1055,18
44.3619,-81.0929,18
44.3618,-81.0802,18
44.3617,-81.0676,18
44.3616,-81.055,18
44.3707,-81.0549,18
44.3706,-81.0422,18
44.3705,-81.0296,18
44.3704,-81.017,18
44.3703,-81.0044,18
44.3793,-81.0042,18
44.3793,-80.9916,18
44.3702,-80.9917,18
44.3701,-80.9791,18
44.37,-80.9665,18
44.37,-80.9538,18
44.3699,-80.9412,18
44.3698,-80.9286,18
44.3788,-80.9284,18
44.3787,-80.9158,18
44.3786,-80.9032,18
44.3876,-80.903,18
44.3875,-80.8904,18
44.3874,-80.8778,18
44.3965,-80.8776,18
44.3964,-80.865,18
44.3963,-80.8524,18
44.3962,-80.8397,18
44.3871,-80.8399,18
44.387,-80.8273,18
44.3869,-80.8146,18
44.3868,-80.802,18
44.3958,-80.8018,18
44.3957,-80.7892,18
44.3956,-80.7766,18
44.4046,-80.7764,18
44.4045,-80.7638,18
44.4136,-80.7636,18
44.4134,-80.751,18
44.4225,-80.7508,18
44.4224,-80.7382,18
44.4314,-80.738,18
44.4313,-80.7254,18
44.4403,-80.7252,18
44.4402,-80.7126,18
44.4401,-80.6999,18
44.4399,-80.6873,18
44.4398,-80.6746,18
44.4397,-80.662,18
44.4396,-80.6493,18
44.4394,-80.6367,18
44.4393,-80.6241,18
44.4303,-80.6242,18
44.4301,-80.6116,18
44.4211,-80.6118,18
44.421,-80.5991,18
44.412,-80.5993,18
44.4118,-80.5867,18
44.4028,-80.5869,18
44.3938,-80.5871,18
44.3936,-80.5744,18
44.3846,-80.5746,18
44.3845,-80.562,18
44.3755,-80.5622,18
44.3753,-80.5495,18
44.3752,-80.5369,18
44.3662,-80.5371,18
44.366,-80.5245,18
44.357,-80.5247,18
44.348,-80.5249,18
44.3389,-80.5251,18
44.3299,-80.5253,18
44.3209,-80.5254,18
44.3119,-80.5256,18
44.3028,-80.5258,18
44.2938,-80.526,18
44.2848,-80.5262,18
44.2758,-80.5264,18
44.2667,-80.5266,18
44.2669,-80.5392,18
44.2578,-80.5394,18
44.2488,-80.5396,18
44.2398,-80.5398,18
44.2308,-80.54,18
44.2217,-80.5402,18
44.2216,-80.5276,18
44.2215,-80.515,18
44.2213,-80.5024,18
44.2303,-80.5022,18
44.2394,-80.502,18
44.2392,-80.4894,18
44.2483,-80.4892,18
44.2481,-80.4766,18
44.248,-80.464,18
44.257,-80.4638,18
44.2568,-80.4512,18
44.2567,-80.4386,18
44.2657,-80.4384,18
44.2656,-80.4258,18
44.2654,-80.4132,18
44.2745,-80.4129,18
44.2743,-80.4003,18
44.2833,-80.4001,18
44.2832,-80.3875,18
44.2922,-80.3873,18
44.292,-80.3747,18
44.3011,-80.3745,18
44.3009,-80.3619,18
44.3099,-80.3616,18
44.3098,-80.349,18
44.3188,-80.3488,18
44.3186,-80.3362,18
44.3185,-80.3236,18
44.3275,-80.3233,18
44.3273,-80.3107,18
44.3272,-80.2981,18
44.3182,-80.2983,18
44.3091,-80.2986,18
44.3093,-80.3112,18
44.3003,-80.3114,18
44.3004,-80.324,18
44.2914,-80.3242,18
44.2824,-80.3245,18
44.2734,-80.3247,18
44.2732,-80.3121,18
44.2642,-80.3123,18
44.264,-80.2997,18
44.255,-80.2999,18
44.246,-80.3002,18
44.2369,-80.3004,18
44.2279,-80.3006,18
44.2281,-80.3132,18
44.219,-80.3134,18
44.2192,-80.326,18
44.2102,-80.3263,18
44.2103,-80.3389,18
44.2013,-80.3391,18
44.1923,-80.3393,18
44.1924,-80.3519,18
44.1926,-80.3645,18
44.1836,-80.3647,18
44.1746,-80.3649,18
44.1747,-80.3775,18
44.1657,-80.3777,18
44.1567,-80.3779,18
44.1565,-80.3654,18
44.1563,-80.3528,18
44.1473,-80.353,18
44.1383,-80.3532,18
44.1293,-80.3534,18
44.1202,-80.3537,18
44.1112,-80.3539,18
44.1114,-80.3664,18
44.1024,-80.3667,18
44.0933,-80.3669,18
44.0935,-80.3795,18
44.0845,-80.3797,18
44.0754,-80.3799,18
44.0664,-80.3801,18
44.0666,-80.3927,18
44.0575,-80.3929,18
44.0577,-80.4054,18
44.0487,-80.4056,18
44.0488,-80.4182,18
44.049,-80.4308,18
44.0399,-80.431,18
44.0401,-80.4435,18
44.0402,-80.4561,18
44.0312,-80.4563,18
44.0222,-80.4565,18
44.0131,-80.4567,18
44.0041,-80.4569,18
44.004,-80.4443,18
44.0038,-80.4318,18
43.9948,-80.432,18
43.9947,-80.4195,18
43.9856,-80.4197,18
43.9858,-80.4322,18
43.9768,-80.4324,18
43.9769,-80.445,18
43.9679,-80.4452,18
43.968,-80.4577,18
43.9682,-80.4703,18
43.9591,-80.4705,18
43.9501,-80.4707,18
43.9503,-80.4832,18
43.9412,-80.4834,18
43.9414,-80.4959,18
43.9323,-80.4961,18
43.9325,-80.5087,18
43.9326,-80.5212,18
43.9328,-80.5337,18
43.9329,-80.5463,18
43.9419,-80.5461,18
43.9421,-80.5586,18
43.9422,-80.5711,18
43.9512,-80.571,18
43.9602,-80.5708,18
43.9604,-80.5833,18
43.9605,-80.5959,18
43.9515,-80.596,18
43.9516,-80.6086,18
43.9426,-80.6088,18
43.9427,-80.6213,18
43.9337,-80.6215,18
43.9338,-80.634,18
43.9248,-80.6342,18
43.9249,-80.6467,18
43.9159,-80.6469,18
43.9069,-80.6471,18
43.907,-80.6596,18
43.898,-80.6598,18
43.8889,-80.6599,18
43.8891,-80.6725,18
43.88,-80.6726,18
43.871,-80.6728,18
43.8711,-80.6853,18
43.8621,-80.6855,18
43.8531,-80.6857,18
43.8532,-80.6982,18
43.8533,-80.7107,18
43.8443,-80.7109,18
43.8353,-80.711,18
43.8262,-80.7112,18
43.8172,-80.7114,18
43.8173,-80.7239,18
43.8083,-80.724,18
43.7993,-80.7242,18
43.7902,-80.7243,18
43.7904,-80.7369,18
43.7813,-80.737,18
43.7723,-80.7372,18
43.7724,-80.7497,18
43.7634,-80.7498,18
43.7635,-80.7623,18
43.7545,-80.7625,18
43.7546,-80.775,18
43.7456,-80.7751,18
43.7365,-80.7753,18
43.7366,-80.7878,18
43.7368,-80.8003,18
43.7369,-80.8128,18
43.7278,-80.8129,18
43.7279,-80.8254,18
43.728,-80.8379,18
43.719,-80.8381,18
43.7191,-80.8505,18
43.7101,-80.8507,18
43.7011,-80.8508,18
43.692,-80.851,18
43.683,-80.8511,18
43.674,-80.8512,18
43.6739,-80.8388,18
43.6649,-80.8389,18
43.6558,-80.8391,18
43.6468,-80.8392,18
43.6469,-80.8517,18
43.6379,-80.8518,18
43.638,-80.8643,18
43.6289,-80.8644,18
43.629,-80.8769,18
43.62,-80.877,18
43.611,-80.8772,18
43.602,-80.8773,18
43.5929,-80.8774,18
43.5839,-80.8776,18
43.5749,-80.8777,18
43.5659,-80.8779,18
43.566,-80.8903,18
43.5569,-80.8905,18
43.557,-80.9029,18
43.548,-80.903,18
43.5481,-80.9155,18
43.5482,-80.928,18
43.5483,-80.9404,18
43.5484,-80.9529,18
43.5485,-80.9653,18
43.5486,-80.9778,18
43.5576,-80.9777,18
43.5577,-80.9901,18
43.5578,-81.0026,18
43.5668,-81.0025,18
43.5669,-81.0149,18
43.5669,-81.0274,18
43.576,-81.0273,18
43.5761,-81.0397,18
43.5851,-81.0396,18
43.5852,-81.0521,18
43.5852,-81.0645,18
43.5943,-81.0644,18
43.6033,-81.0643,18
43.6123,-81.0642,18
43.6214,-81.0641,18
43.6214,-81.0766,18
43.6215,-81.089,18
43.6216,-81.1015,18
43.6217,-81.114,18
43.6307,-81.1139,18
43.6308,-81.1264,18
43.6308,-81.1388,18
43.6309,-81.1513,18
43.631,-81.1638,18
43.6219,-81.1639,18
43.6129,-81.164,18
43.613,-81.1764,18
43.604,-81.1765,18
43.5949,-81.1766,18
43.5859,-81.1767,18
43.5769,-81.1768,18
43.5678,-81.1769,18
43.5588,-81.177,18
43.5588,-81.1645,18
43.5497,-81.1646,18
43.5407,-81.1647,18
43.5317,-81.1648,18
43.5226,-81.1649,18
43.5136,-81.165,18
43.5046,-81.1651,18
43.5047,-81.1775,18
43.4956,-81.1776,18
43.4866,-81.1777,18
43.4776,-81.1778,18
43.4776,-81.1903,18
43.4686,-81.1903,18
43.4596,-81.1904,18
43.4596,-81.2029,18
43.4506,-81.203,18
43.4507,-81.2154,18
43.4597,-81.2153,18
43.4598,-81.2277,18
43.4688,-81.2277,18
43.4778,-81.2276,18
43.4779,-81.24,18
43.4869,-81.2399,18
43.487,-81.2524,18
43.4779,-81.2525,18
43.4689,-81.2525,18
43.469,-81.265,18
43.4599,-81.2651,18
43.4509,-81.2651,18
43.4419,-81.2652,18
43.4419,-81.2776,18
43.4329,-81.2777,18
43.4239,-81.2778,18
43.4239,-81.2902,18
43.4149,-81.2903,18
43.415,-81.3027,18
43.415,-81.3152,18
43.406,-81.3152,18
43.397,-81.3153,18
43.3879,-81.3154,18
43.3789,-81.3154,18
43.3699,-81.3155,18
43.3609,-81.3156,18
43.3609,-81.328,18
43.3519,-81.3281,18
43.3428,-81.3281,18
43.3429,-81.3406,18
43.3339,-81.3406,18
43.3248,-81.3407,18
43.3248,-81.3283,18
43.3158,-81.3283,18
43.3067,-81.3284,18
43.3067,-81.316,18
43.2977,-81.3161,18
43.2886,-81.3162,18
43.2796,-81.3162,18
43.2706,-81.3163,18
43.2705,-81.3039,18
43.2615,-81.304,18
43.2525,-81.304,18
43.2434,-81.3041,18
43.2344,-81.3042,18
43.2345,-81.3166,18
43.2254,-81.3166,18
43.2164,-81.3167,18
43.2165,-81.3291,18
43.2074,-81.3292,18
43.1984,-81.3292,18
43.1984,-81.3416,18
43.1894,-81.3417,18
43.1804,-81.3418,18
43.1714,-81.3418,18
43.1623,-81.3419,18
43.1623,-81.3295,18
43.1533,-81.3296,18
43.1442,-81.3296,18
43.1443,-81.342,18
43.1352,-81.3421,18
43.1353,-81.3545,18
43.1263,-81.3545,18
43.1263,-81.3669,18
43.1173,-81.367,18
43.1173,-81.3793,18
43.1083,-81.3794,18
43.0993,-81.3794,18
43.0993,-81.3918,18
43.0903,-81.3919,18
43.0903,-81.4042,18
43.0813,-81.4043,18
43.0723,-81.4043,18
43.0723,-81.4167,18
43.0633,-81.4168,18
43.0633,-81.4291,18
43.0543,-81.4292,18
43.0543,-81.4415,18
43.0544,-81.4539,18
43.0453,-81.4539,18
43.0454,-81.4663,18
43.0454,-81.4786,18
43.0364,-81.4787,18
43.0364,-81.491,18
43.0274,-81.4911,18
43.0274,-81.5034,18
43.0275,-81.5158,18
43.0275,-81.5281,18
43.0275,-81.5405,18
43.0275,-81.5528,18
43.0276,-81.5652,18
43.0185,-81.5652,18
43.0186,-81.5776,18
43.0186,-81.5899,18
43.0186,-81.6023,18
43.0186,-81.6146,18
43.0096,-81.6146,18
43.0096,-81.627,18
43.0006,-81.627,18
43.0006,-81.6393,18
42.9916,-81.6394,18
42.9916,-81.6517,18
42.9916,-81.6641,18
42.9916,-81.6764,18
42.9916,-81.6887,18
43.0007,-81.6887,18
43.0007,-81.7011,18
43.0007,-81.7134,18
43.0097,-81.7134,18
43.0097,-81.7258,18
43.0187,-81.7257,18
43.0187,-81.7381,18
43.0278,-81.7381,18
43.0278,-81.7504,18
43.0368,-81.7504,18
43.0458,-81.7504,18
43.0549,-81.7504,18
43.0639,-81.7504,18
43.0639,-81.7628,18
43.0639,-81.7751,18
43.0549,-81.7751,18
43.0549,-81.7875,18
43.0458,-81.7875,18
43.0458,-81.7998,18
43.0549,-81.7998,18
43.0549,-81.8122,18
43.0549,-81.8246,18
43.0639,-81.8246,18
43.0639,-81.8369,18
43.0639,-81.8493,18
43.0639,-81.8616,18
43.0639,-81.874,18
43.0639,-81.8863,18
43.0548,-81.8863,18
43.0458,-81.8863,18
43.0458,-81.8987,18
43.0368,-81.8987,18
43.0367,-81.911,18
43.0277,-81.911,18
43.0277,-81.9233,18
43.0187,-81.9233,18
43.0187,-81.9357,18
43.0096,-81.9356,18
43.0096,-81.948,18
43.0006,-81.948,18
43.0006,-81.9603,18
42.9915,-81.9603,18
42.9915,-81.9726,18
42.9915,-81.985,18
42.9825,-81.9849,18
42.9825,-81.9973,18
42.9824,-82.0096,18
42.9734,-82.0096,18
42.9734,-82.0219,18
42.9734,-82.0343,18
42.9733,-82.0466,18
42.9643,-82.0466,18
42.9643,-82.0589,18
42.9642,-82.0713,18
42.9642,-82.0836,18
42.9642,-82.0959,18
42.9551,-82.0959,18
42.9551,-82.1082,18
42.9551,-82.1206,18
42.9461,-82.1205,18
42.946,-82.1328,18
42.946,-82.1452,18
42.9369,-82.1451,18
42.9369,-82.1575,18
42.9279,-82.1574,18
42.9278,-82.1697,18
42.9188,-82.1697,18
42.9188,-82.182,18
42.9097,-82.1819,18
42.9097,-82.1943,18
42.9097,-82.2066,18
42.9006,-82.2065,18
42.9006,-82.2189,18
42.8916,-82.2188,18
42.8915,-82.2311,18
42.8915,-82.2434,18
42.8914,-82.2558,18
42.9004,-82.2558,18
42.9004,-82.2682,18
42.9094,-82.2682,18
42.9094,-82.2806,18
42.9093,-82.2929,18
42.9183,-82.293,18
42.9183,-82.3053,18
42.9273,-82.3054,18
42.9363,-82.3054,18
42.9454,-82.3055,18
42.9544,-82.3056,18
42.9543,-82.3179,18
42.9543,-82.3303,18
42.9633,-82.3303,18
42.9633,-82.3427,18
42.9723,-82.3428,18
42.9813,-82.3428,18
42.9903,-82.3429,18
42.9994,-82.343,18
43.0084,-82.3431,18
43.0174,-82.3432,18
43.0174,-82.3555,18
43.0173,-82.3679,18
43.0172,-82.3802,18
43.0082,-82.3801,18
42.9992,-82.38,18
42.9991,-82.3924,18
42.9991,-82.4047,18
43.0081,-82.4048,18
43.0171,-82.4049,18
43.017,-82.4172,18
43.0261,-82.4173,18
43.0351,-82.4174,18
43.035,-82.4298,18
43.035,-82.4421,18
43.044,-82.4422,18
43.0439,-82.4546,18
43.0529,-82.4547,18
43.0529,-82.467,18
43.0528,-82.4794,18
43.0527,-82.4917,18
43.0526,-82.5041,18
43.0526,-82.5165,18
43.0525,-82.5288,18
43.0615,-82.5289,18
43.0614,-82.5413,18
43.0705,-82.5414,18
43.0795,-82.5415,18
43.0794,-82.5539,18
43.0884,-82.554,18
43.0975,-82.5541,18
43.1065,-82.5542,18
43.1155,-82.5543,18
43.1245,-82.5544,18
43.1336,-82.5545,18
